,선수명,연도,팀명,이닝,삼진,출루율
3609,배장호,2009,롯데,56.1,19.0,0.359
3610,애킨스,2009,롯데,49.1,29.0,0.35200000000000004
3611,손민한,2009,롯데,69.1,20.0,0.388
3612,장원준,2009,롯데,162.2,108.0,0.37
3613,강영식,2009,롯데,48.1,31.0,0.3720000000000001
3614,송승준,2009,롯데,167.2,104.0,0.34700000000000003
3615,하준호,2009,롯데,12.1,7.0,0.35200000000000004
3616,이용훈,2009,롯데,80.0,36.0,0.403
3617,김사율,2009,롯데,13.1,5.0,0.393
3618,김일엽,2009,롯데,51.1,27.0,0.407
3619,오수호,2009,롯데,13.0,5.0,0.439
3620,김유신,2009,롯데,8.2,4.0,0.429
3621,김이슬,2009,롯데,10.0,4.0,0.482
3622,허준혁,2009,롯데,5.1,1.0,0.385
3623,김대우,2009,롯데,1.2,0.0,0.615
3624,지승민,2009,삼성,20.2,15.0,0.368
3625,정홍준,2009,삼성,3.0,2.0,0.462
3626,윤성환,2009,삼성,166.2,131.0,0.303
3627,나이트,2009,삼성,60.2,51.0,0.318
3628,정현욱,2009,삼성,79.0,67.0,0.345
3629,안지만,2009,삼성,51.0,33.0,0.343
3630,오승환,2009,삼성,31.2,51.0,0.321
3631,최원제,2009,삼성,38.0,24.0,0.389
3632,박성훈,2009,삼성,31.1,20.0,0.38
3633,권혁,2009,삼성,80.2,76.0,0.322
3634,에르난데스,2009,삼성,42.2,24.0,0.382
3635,크루세타,2009,삼성,157.0,127.0,0.364
3636,조진호,2009,삼성,10.0,7.0,0.4
3637,김상수,2009,삼성,60.0,45.0,0.412
3638,권오준,2009,삼성,1.2,1.0,0.444
3639,차우찬,2009,삼성,109.1,97.0,0.417
3640,박민규,2009,삼성,20.0,8.0,0.389
3641,조현근,2009,삼성,48.0,36.0,0.42
3642,배영수,2009,삼성,75.2,40.0,0.391
3643,백정현,2009,삼성,18.1,17.0,0.473
3644,이우선,2009,삼성,45.2,33.0,0.417
3645,권오원,2009,삼성,2.2,2.0,0.539
3646,양지훈,2009,삼성,5.0,2.0,0.458
3647,곽동훈,2009,삼성,5.0,0.0,0.536
3648,토마스,2009,한화,50.0,56.0,0.317
3649,최상덕,2009,한화,10.2,9.0,0.341
3650,구대성,2009,한화,55.2,56.0,0.309
3651,류현진,2009,한화,189.1,188.0,0.319
3652,양훈,2009,한화,90.1,71.0,0.3720000000000001
3653,마정길,2009,한화,50.2,39.0,0.386
3654,황재규,2009,한화,72.0,50.0,0.365
3655,김백만,2009,한화,6.0,4.0,0.379
3656,허유강,2009,한화,28.1,10.0,0.369
3657,박정진,2009,한화,10.1,7.0,0.383
3658,연지,2009,한화,61.1,56.0,0.389
3659,윤규진,2009,한화,53.1,46.0,0.424
3660,박성호,2009,한화,31.0,23.0,0.416
3661,정재원,2009,한화,34.0,24.0,0.452
3662,최영필,2009,한화,20.1,11.0,0.416
3663,안영명,2009,한화,140.2,87.0,0.331
3664,윤기호,2009,한화,0.1,1.0,3.0
3665,김혁민,2009,한화,116.2,85.0,0.426
3666,정민철,2009,한화,31.0,22.0,0.462
3667,유원상,2009,한화,107.0,57.0,0.404
3668,양승진,2009,한화,3.0,1.0,0.5
3669,송진우,2009,한화,7.1,6.0,0.389
3670,김주,2009,한화,2.2,1.0,0.429
3671,김회권,2009,한화,2.0,1.0,0.444
3672,노환수,2009,히어로즈,0.1,0.0,0.0
3673,신철인,2009,히어로즈,47.2,50.0,0.316
3674,전유수,2009,히어로즈,9.1,2.0,0.395
3675,조용훈,2009,히어로즈,24.1,24.0,0.368
3676,황두성,2009,히어로즈,92.1,79.0,0.299
3677,오주원,2009,히어로즈,39.2,25.0,0.343
3678,김세현,2009,히어로즈,47.0,38.0,0.392
3679,이보근,2009,히어로즈,88.2,58.0,0.333
3680,이현승,2009,히어로즈,170.0,120.0,0.327
3681,이동학,2009,히어로즈,28.1,20.0,0.444
3682,송신영,2009,히어로즈,75.2,68.0,0.362
3683,배힘찬,2009,히어로즈,31.0,12.0,0.285
3684,장원삼,2009,히어로즈,91.0,60.0,0.35600000000000004
3685,조용준,2009,히어로즈,9.0,6.0,0.439
3686,김성현,2009,히어로즈,65.2,48.0,0.394
3687,강윤구,2009,히어로즈,80.0,80.0,0.375
3688,마일영,2009,히어로즈,97.1,51.0,0.405
3689,전준호,2009,히어로즈,40.0,25.0,0.376
3690,이대환,2009,히어로즈,1.1,1.0,0.667
3691,이정호,2009,히어로즈,2.2,3.0,0.5
3692,김수경,2009,히어로즈,117.1,66.0,0.377
3693,이상열,2009,히어로즈,11.0,7.0,0.319
3694,장시환,2009,히어로즈,3.2,1.0,0.593
3695,임창민,2009,히어로즈,1.0,0.0,0.625
3696,유동훈,2010,KIA,47.1,32.0,0.33
3697,윤석민,2010,KIA,101.0,95.0,0.318
3698,박성호,2010,KIA,28.1,38.0,0.3
3699,이상화,2010,KIA,8.2,7.0,0.366
3700,곽정철,2010,KIA,58.0,70.0,0.353
3701,조태수,2010,KIA,43.1,23.0,0.35600000000000004
3702,안영명,2010,KIA,40.2,56.0,0.359
3703,문수호,2010,KIA,2.2,1.0,0.333
3704,차정민,2010,KIA,1.2,1.0,0.28600000000000003
3705,박경태,2010,KIA,34.1,23.0,0.34700000000000003
3706,김건한,2010,KIA,77.0,62.0,0.36
3707,서재응,2010,KIA,140.0,68.0,0.309
3708,양현종,2010,KIA,169.1,145.0,0.374
3709,라이트,2010,KIA,9.0,12.0,0.3720000000000001
3710,콜론,2010,KIA,103.2,57.0,0.33
3711,손영민,2010,KIA,68.0,48.0,0.363
3712,로페즈,2010,KIA,166.0,83.0,0.332
3713,전우엽,2010,KIA,41.0,37.0,0.39
3714,심동섭,2010,KIA,2.2,0.0,0.385
3715,이대진,2010,KIA,22.0,15.0,0.474
3716,정용운,2010,KIA,8.0,6.0,0.458
3717,경헌호,2010,LG,5.0,4.0,1.0
3718,민경수,2010,LG,3.0,3.0,0.429
3719,이상열,2010,LG,59.2,44.0,0.311
3720,김광수,2010,LG,76.2,71.0,0.374
3721,정재복,2010,LG,23.0,17.0,0.333
3722,김선규,2010,LG,20.0,8.0,0.364
3723,이동현,2010,LG,74.0,58.0,0.334
3724,김기표,2010,LG,42.2,24.0,0.34600000000000003
3725,봉중근,2010,LG,178.1,130.0,0.34
3726,유경국,2010,LG,1.0,1.0,0.5710000000000001
3727,박건우,2010,LG,31.0,23.0,0.353
3728,류택현,2010,LG,4.2,3.0,0.536
3729,오카모토,2010,LG,48.0,40.0,0.343
3730,김광삼,2010,LG,111.0,61.0,0.387
3731,이형종,2010,LG,9.2,5.0,0.3720000000000001
3732,신정락,2010,LG,25.2,24.0,0.414
3733,곤잘레스,2010,LG,43.1,23.0,0.371
3734,오상민,2010,LG,47.0,28.0,0.33
3735,서승화,2010,LG,52.0,42.0,0.441
3736,박현준,2010,LG,49.0,36.0,0.35200000000000004
3737,최성민,2010,LG,32.2,17.0,0.384
3738,심수창,2010,LG,35.2,7.0,0.448
3739,강철민,2010,LG,11.2,10.0,0.354
3740,박명환,2010,LG,76.0,47.0,0.37
3741,김지용,2010,LG,8.0,6.0,0.382
3742,더마트레,2010,LG,61.1,29.0,0.418
3743,이범준,2010,LG,28.0,14.0,0.423
3744,한희,2010,LG,20.0,17.0,0.385
3745,배우열,2010,LG,5.0,5.0,0.5
3746,이재영,2010,LG,5.0,2.0,0.556
3747,정대현,2010,SK,45.0,47.0,0.231
3748,전병두,2010,SK,67.2,52.0,0.302
3749,정우람,2010,SK,102.0,111.0,0.306
3750,제춘모,2010,SK,3.1,4.0,0.25
3751,김광현,2010,SK,193.2,183.0,0.309
3752,윤희상,2010,SK,5.0,2.0,0.364
3753,카도쿠라,2010,SK,153.2,143.0,0.322
3754,문광은,2010,SK,18.2,16.0,0.324
3755,전준호,2010,SK,15.0,12.0,0.276
3756,이승호,2010,SK,31.0,31.0,0.306
3757,송은범,2010,SK,125.0,91.0,0.307
3758,박희수,2010,SK,17.2,15.0,0.385
3759,엄정욱,2010,SK,66.0,68.0,0.365
3760,가득염,2010,SK,16.1,12.0,0.338
3761,이재영,2010,SK,5.2,4.0,0.444
3762,이승호,2010,SK,89.2,96.0,0.35100000000000003
3763,최원재,2010,SK,0.2,1.0,3.0
3764,이한진,2010,SK,3.2,0.0,0.474
3765,고효준,2010,SK,106.2,101.0,0.366
3766,글로버,2010,SK,105.0,86.0,0.362
3767,박현준,2010,SK,8.2,10.0,0.478
3768,김선규,2010,SK,7.1,6.0,0.475
3769,임성헌,2010,SK,8.2,3.0,0.442
3770,김태훈,2010,SK,0.0,0.0,
3771,손승락,2010,넥센,63.1,64.0,0.274
3772,송신영,2010,넥센,77.0,63.0,0.35200000000000004
3773,오주원,2010,넥센,45.1,28.0,0.308
3774,박준수,2010,넥센,42.1,25.0,0.307
3775,이동학,2010,넥센,16.1,9.0,0.42
3776,김성태,2010,넥센,66.0,46.0,0.313
3777,마정길,2010,넥센,56.1,43.0,0.343
3778,김성현,2010,넥센,90.0,60.0,0.35100000000000003
3779,니코스키,2010,넥센,32.1,25.0,0.411
3780,김상수,2010,넥센,45.0,35.0,0.385
3781,금민철,2010,넥센,120.2,86.0,0.387
3782,고원준,2010,넥센,131.0,88.0,0.35100000000000003
3783,이보근,2010,넥센,75.0,36.0,0.385
3784,문성현,2010,넥센,69.1,57.0,0.375
3785,번사이드,2010,넥센,140.0,98.0,0.387
3786,박성훈,2010,넥센,34.0,26.0,0.412
3787,김정훈,2010,넥센,7.2,5.0,0.417
3788,이대환,2010,넥센,11.0,9.0,0.298
3789,강윤구,2010,넥센,15.0,11.0,0.414
3790,이정호,2010,넥센,9.2,7.0,0.409
3791,김수경,2010,넥센,3.1,4.0,0.546
3792,이재우,2010,두산,6.2,4.0,0.3
3793,정재훈,2010,두산,78.0,90.0,0.277
3794,성영훈,2010,두산,16.1,12.0,0.35600000000000004
3795,조규수,2010,두산,1.1,0.0,0.75
3796,노경은,2010,두산,9.1,8.0,0.404
3797,고창성,2010,두산,82.0,67.0,0.29100000000000004
3798,김선우,2010,두산,154.2,128.0,0.34
3799,원용묵,2010,두산,7.1,4.0,0.344
3800,히메네스,2010,두산,152.0,87.0,0.329
3801,이현승,2010,두산,77.2,50.0,0.338
3802,유희관,2010,두산,3.1,1.0,0.412
3803,왈론드,2010,두산,129.0,101.0,0.364
3804,오현택,2010,두산,15.1,11.0,0.348
3805,김성배,2010,두산,19.1,9.0,0.342
3806,김승회,2010,두산,40.1,26.0,0.303
3807,이용찬,2010,두산,41.2,28.0,0.276
3808,홍상삼,2010,두산,96.2,86.0,0.36
3809,이재학,2010,두산,23.1,18.0,0.388
3810,임태훈,2010,두산,130.2,103.0,0.341
3811,김창훈,2010,두산,7.2,8.0,0.226
3812,조승수,2010,두산,36.2,23.0,0.373
3813,정대현,2010,두산,14.1,6.0,0.4
3814,박정배,2010,두산,14.2,11.0,0.369
3815,장민익,2010,두산,13.2,6.0,0.513
3816,지승민,2010,두산,6.2,2.0,0.46
3817,이원재,2010,두산,1.0,1.0,0.7140000000000001
3818,진야곱,2010,두산,0.0,0.0,
3819,강영식,2010,롯데,52.2,58.0,0.333
3820,김사율,2010,롯데,57.2,38.0,0.353
3821,허준혁,2010,롯데,21.0,14.0,0.402
3822,사도스키,2010,롯데,169.2,120.0,0.307
3823,조정훈,2010,롯데,62.0,51.0,0.324
3824,배장호,2010,롯데,55.1,23.0,0.404
3825,이정훈,2010,롯데,46.0,27.0,0.382
3826,이명우,2010,롯데,33.1,18.0,0.396
3827,송승준,2010,롯데,168.0,113.0,0.324
3828,김수완,2010,롯데,63.2,44.0,0.312
3829,임경완,2010,롯데,43.2,19.0,0.361
3830,이재곤,2010,롯데,124.0,44.0,0.329
3831,허준혁,2010,롯데,40.0,30.0,0.384
3832,장원준,2010,롯데,144.1,113.0,0.34700000000000003
3833,이정민,2010,롯데,29.2,11.0,0.41
3834,김일엽,2010,롯데,44.1,33.0,0.326
3835,이용훈,2010,롯데,16.1,8.0,0.416
3836,김대우,2010,롯데,7.2,4.0,0.462
3837,진명호,2010,롯데,7.1,5.0,0.537
3838,나승현,2010,롯데,2.1,2.0,0.682
3839,하준호,2010,롯데,3.0,2.0,0.652
3840,박시영,2010,롯데,2.0,3.0,0.643
3841,권오준,2010,삼성,32.2,32.0,0.35
3842,박민규,2010,삼성,5.0,7.0,0.4
3843,안지만,2010,삼성,92.0,95.0,0.295
3844,권혁,2010,삼성,73.1,73.0,0.269
3845,차우찬,2010,삼성,126.1,112.0,0.315
3846,정현욱,2010,삼성,70.1,61.0,0.324
3847,장원삼,2010,삼성,151.0,115.0,0.303
3848,나이트,2010,삼성,83.1,66.0,0.362
3849,레딩,2010,삼성,35.1,19.0,0.361
3850,구자운,2010,삼성,3.0,3.0,0.308
3851,배영수,2010,삼성,119.2,64.0,0.349
3852,크루세타,2010,삼성,97.2,78.0,0.377
3853,윤성환,2010,삼성,80.2,54.0,0.345
3854,김효남,2010,삼성,24.0,16.0,0.349
3855,백정현,2010,삼성,37.1,24.0,0.384
3856,이우선,2010,삼성,68.1,42.0,0.331
3857,정인욱,2010,삼성,61.0,60.0,0.34700000000000003
3858,오승환,2010,삼성,14.0,19.0,0.305
3859,임진우,2010,삼성,17.0,10.0,0.328
3860,김현우,2010,삼성,1.2,2.0,0.28600000000000003
3861,윤경영,2010,한화,3.0,4.0,1.33
3862,신해수,2010,한화,2.0,1.0,1.0
3863,류현진,2010,한화,192.2,187.0,0.276
3864,박정진,2010,한화,79.1,80.0,0.299
3865,송창식,2010,한화,17.2,11.0,0.293
3866,윤규진,2010,한화,58.2,45.0,0.37
3867,데폴라,2010,한화,131.2,68.0,0.358
3868,장민재,2010,한화,16.1,4.0,0.328
3869,황재규,2010,한화,9.0,6.0,0.48
3870,안승민,2010,한화,63.0,28.0,0.34600000000000003
3871,허유강,2010,한화,46.1,25.0,0.423
3872,유원상,2010,한화,142.1,82.0,0.373
3873,윤근영,2010,한화,16.1,8.0,0.4320000000000001
3874,양훈,2010,한화,46.0,39.0,0.382
3875,김재현,2010,한화,8.2,8.0,0.359
3876,마일영,2010,한화,43.2,26.0,0.366
3877,정재원,2010,한화,14.1,6.0,0.42
3878,이동현,2010,한화,14.1,9.0,0.42
3879,카페얀,2010,한화,59.0,33.0,0.454
3880,최영필,2010,한화,54.1,26.0,0.424
3881,양승진,2010,한화,45.1,37.0,0.42
3882,부에노,2010,한화,29.2,23.0,0.433
3883,김혁민,2010,한화,40.1,21.0,0.406
3884,안영명,2010,한화,28.2,26.0,0.399
3885,구대성,2010,한화,4.2,3.0,0.4
3886,김용주,2010,한화,2.0,1.0,0.75
3887,윤기호,2010,한화,1.0,1.0,
3888,손승락,2010,히어로즈,63.1,64.0,0.274
3889,송신영,2010,히어로즈,77.0,63.0,0.35200000000000004
3890,오주원,2010,히어로즈,45.1,28.0,0.308
3891,박준수,2010,히어로즈,42.1,25.0,0.307
3892,이동학,2010,히어로즈,16.1,9.0,0.42
3893,김성태,2010,히어로즈,66.0,46.0,0.313
3894,마정길,2010,히어로즈,56.1,43.0,0.343
3895,김성현,2010,히어로즈,90.0,60.0,0.35100000000000003
3896,니코스키,2010,히어로즈,32.1,25.0,0.411
3897,김상수,2010,히어로즈,45.0,35.0,0.385
3898,금민철,2010,히어로즈,120.2,86.0,0.387
3899,고원준,2010,히어로즈,131.0,88.0,0.35100000000000003
3900,이보근,2010,히어로즈,75.0,36.0,0.385
3901,문성현,2010,히어로즈,69.1,57.0,0.375
3902,번사이드,2010,히어로즈,140.0,98.0,0.387
3903,박성훈,2010,히어로즈,34.0,26.0,0.412
3904,김정훈,2010,히어로즈,7.2,5.0,0.417
3905,이대환,2010,히어로즈,11.0,9.0,0.298
3906,강윤구,2010,히어로즈,15.0,11.0,0.414
3907,이정호,2010,히어로즈,9.2,7.0,0.409
3908,김수경,2010,히어로즈,3.1,4.0,0.546
3909,윤석민,2011,KIA,172.1,178.0,0.281
3910,심동섭,2011,KIA,55.1,67.0,0.308
3911,한기주,2011,KIA,28.2,20.0,0.34700000000000003
3912,김진우,2011,KIA,8.2,12.0,0.342
3913,손영민,2011,KIA,87.2,66.0,0.309
3914,서재응,2011,KIA,130.1,84.0,0.344
3915,로페즈,2011,KIA,153.2,106.0,0.305
3916,홍건희,2011,KIA,5.1,3.0,0.385
3917,박성호,2011,KIA,23.2,20.0,0.418
3918,유동훈,2011,KIA,48.0,22.0,0.34
3919,트레비스,2011,KIA,126.2,115.0,0.343
3920,이상화,2011,KIA,14.0,8.0,0.312
3921,김건한,2011,KIA,67.1,42.0,0.368
3922,고우석,2011,KIA,1.1,2.0,0.4
3923,박경태,2011,KIA,54.1,40.0,0.389
3924,조태수,2011,KIA,29.0,17.0,0.336
3925,신용운,2011,KIA,5.1,3.0,0.304
3926,양현종,2011,KIA,106.1,74.0,0.394
3927,곽정철,2011,KIA,20.2,27.0,0.362
3928,임준혁,2011,KIA,4.0,3.0,0.476
3929,박근홍,2011,KIA,1.0,0.0,0.25
3930,차정민,2011,KIA,19.1,12.0,0.35600000000000004
3931,이대진,2011,KIA,0.2,1.0,0.5
3932,신정락,2011,LG,17.2,19.0,0.28800000000000003
3933,오상민,2011,LG,5.0,4.0,0.263
3934,송신영,2011,LG,22.2,17.0,0.272
3935,주키치,2011,LG,187.2,150.0,0.302
3936,이대진,2011,LG,0.1,0.0,0.0
3937,경헌호,2011,LG,7.0,2.0,0.57
3938,이상열,2011,LG,44.0,27.0,0.312
3939,한희,2011,LG,67.1,51.0,0.279
3940,이범준,2011,LG,23.0,13.0,0.344
3941,이대환,2011,LG,21.1,15.0,0.34
3942,박현준,2011,LG,163.2,137.0,0.335
3943,김광수,2011,LG,19.1,14.0,0.459
3944,유원상,2011,LG,27.2,23.0,0.327
3945,김선규,2011,LG,66.2,28.0,0.332
3946,김성현,2011,LG,45.2,25.0,0.366
3947,리즈,2011,LG,164.2,122.0,0.353
3948,이동현,2011,LG,33.0,30.0,0.408
3949,심수창,2011,LG,53.2,25.0,0.387
3950,김광삼,2011,LG,93.0,42.0,0.3720000000000001
3951,최인영,2011,LG,2.1,1.0,0.462
3952,임찬규,2011,LG,82.2,62.0,0.365
3953,최성민,2011,LG,21.1,12.0,0.4270000000000001
3954,김기표,2011,LG,5.0,2.0,0.462
3955,봉중근,2011,LG,16.1,7.0,0.375
3956,양승진,2011,LG,2.1,3.0,0.5
3957,박건우,2011,LG,0.1,0.0,0.7140000000000001
3958,최원재,2011,SK,1.1,1.0,0.75
3959,문광은,2011,SK,4.2,6.0,0.35
3960,고든,2011,SK,75.2,70.0,0.302
3961,정우람,2011,SK,94.1,68.0,0.246
3962,박희수,2011,SK,67.0,77.0,0.279
3963,엄정욱,2011,SK,50.2,64.0,0.27
3964,정대현,2011,SK,54.2,39.0,0.32
3965,김태훈,2011,SK,18.0,15.0,0.366
3966,임정우,2011,SK,5.2,4.0,0.273
3967,글로버,2011,SK,121.0,122.0,0.324
3968,오성민,2011,SK,4.0,3.0,0.313
3969,전준호,2011,SK,10.0,5.0,0.268
3970,고효준,2011,SK,105.2,89.0,0.358
3971,이재영,2011,SK,29.0,16.0,0.248
3972,이승호,2011,SK,64.1,50.0,0.344
3973,이영욱,2011,SK,66.2,46.0,0.305
3974,김광현,2011,SK,74.1,61.0,0.36
3975,전병두,2011,SK,92.1,87.0,0.35100000000000003
3976,박종훈,2011,SK,6.2,5.0,0.269
3977,윤희상,2011,SK,46.2,32.0,0.34700000000000003
3978,송은범,2011,SK,78.2,55.0,0.35200000000000004
3979,이승호,2011,SK,60.0,52.0,0.348
3980,매그레인,2011,SK,53.2,38.0,0.3720000000000001
3981,조영민,2011,SK,3.0,1.0,0.529
3982,이상훈,2011,SK,0.1,0.0,0.0
3983,손승락,2011,넥센,52.1,41.0,0.276
3984,장시환,2011,넥센,6.1,6.0,0.375
3985,배힘찬,2011,넥센,15.1,14.0,0.419
3986,송신영,2011,넥센,49.2,40.0,0.327
3987,이정훈,2011,넥센,52.1,31.0,0.333
3988,김대우,2011,넥센,27.0,28.0,0.386
3989,김상수,2011,넥센,59.2,74.0,0.399
3990,강윤구,2011,넥센,21.0,11.0,0.321
3991,마정길,2011,넥센,48.1,46.0,0.337
3992,이보근,2011,넥센,87.2,52.0,0.36
3993,박준수,2011,넥센,19.2,9.0,0.382
3994,김성태,2011,넥센,89.2,71.0,0.339
3995,김수경,2011,넥센,69.0,38.0,0.31
3996,오주원,2011,넥센,43.1,29.0,0.33
3997,나이트,2011,넥센,172.1,115.0,0.376
3998,문성현,2011,넥센,130.2,108.0,0.37
3999,이태양,2011,넥센,5.2,3.0,0.385
4000,심수창,2011,넥센,56.0,28.0,0.379
4001,윤지웅,2011,넥센,28.2,19.0,0.39
4002,김성현,2011,넥센,72.0,44.0,0.389
4003,김세현,2011,넥센,22.2,10.0,0.439
4004,정회찬,2011,넥센,2.0,0.0,0.28600000000000003
4005,금민철,2011,넥센,32.1,16.0,0.431
4006,박성훈,2011,넥센,5.2,0.0,0.438
4007,장영석,2011,넥센,2.0,0.0,0.5
4008,정재훈,2011,두산,62.2,65.0,0.3
4009,니퍼트,2011,두산,187.0,151.0,0.301
4010,조승수,2011,두산,5.1,4.0,0.37
4011,김선우,2011,두산,175.2,89.0,0.319
4012,노경은,2011,두산,62.2,53.0,0.385
4013,김태영,2011,두산,63.2,41.0,0.344
4014,이용찬,2011,두산,129.0,100.0,0.362
4015,이혜천,2011,두산,34.0,30.0,0.35600000000000004
4016,페르난도,2011,두산,78.1,66.0,0.411
4017,김성배,2011,두산,52.0,30.0,0.385
4018,김강률,2011,두산,25.1,20.0,0.386
4019,장민익,2011,두산,8.2,6.0,0.368
4020,고창성,2011,두산,50.2,40.0,0.3670000000000001
4021,이현승,2011,두산,74.2,50.0,0.365
4022,김승회,2011,두산,65.1,53.0,0.358
4023,임태훈,2011,두산,19.0,14.0,0.312
4024,정대현,2011,두산,2.2,2.0,0.467
4025,서동환,2011,두산,22.0,14.0,0.396
4026,김창훈,2011,두산,12.2,11.0,0.39
4027,양현,2011,두산,5.0,2.0,0.44
4028,안규영,2011,두산,22.1,11.0,0.416
4029,최현진,2011,두산,4.2,3.0,0.3
4030,박정배,2011,두산,4.0,0.0,0.421
4031,홍상삼,2011,두산,21.1,5.0,0.396
4032,이현호,2011,두산,0.0,0.0,
4033,이용훈,2011,롯데,4.0,1.0,2.25
4034,이명우,2011,롯데,22.1,19.0,0.38
4035,김사율,2011,롯데,66.1,54.0,0.308
4036,장원준,2011,롯데,180.2,129.0,0.35
4037,김수완,2011,롯데,35.0,30.0,0.395
4038,코리,2011,롯데,72.1,48.0,0.331
4039,임경완,2011,롯데,65.2,34.0,0.308
4040,송승준,2011,롯데,172.1,126.0,0.34600000000000003
4041,진명호,2011,롯데,48.0,46.0,0.358
4042,김일엽,2011,롯데,28.2,21.0,0.36
4043,강영식,2011,롯데,41.0,39.0,0.339
4044,고원준,2011,롯데,152.2,85.0,0.35
4045,허준혁,2011,롯데,18.2,8.0,0.312
4046,사도스키,2011,롯데,140.1,79.0,0.329
4047,배장호,2011,롯데,8.2,4.0,0.429
4048,부첵,2011,롯데,53.1,39.0,0.344
4049,이재곤,2011,롯데,56.2,16.0,0.405
4050,이정민,2011,롯데,9.2,6.0,0.3720000000000001
4051,김명성,2011,롯데,7.2,3.0,0.41
4052,허준혁,2011,롯데,3.0,2.0,0.563
4053,오승환,2011,삼성,57.0,76.0,0.18600000000000005
4054,김효남,2011,삼성,4.1,4.0,0.333
4055,권오준,2011,삼성,48.1,52.0,0.302
4056,안지만,2011,삼성,86.0,78.0,0.282
4057,저마노,2011,삼성,45.1,29.0,0.285
4058,이동걸,2011,삼성,1.1,0.0,0.0
4059,윤성환,2011,삼성,137.1,83.0,0.322
4060,배영수,2011,삼성,103.0,48.0,0.35700000000000004
4061,정현욱,2011,삼성,72.1,52.0,0.349
4062,매티스,2011,삼성,64.1,32.0,0.344
4063,임진우,2011,삼성,14.1,10.0,0.349
4064,권혁,2011,삼성,48.1,27.0,0.313
4065,이규대,2011,삼성,3.1,0.0,0.308
4066,이우선,2011,삼성,51.0,36.0,0.308
4067,카도쿠라,2011,삼성,86.1,62.0,0.34600000000000003
4068,정인욱,2011,삼성,80.0,60.0,0.28800000000000003
4069,장원삼,2011,삼성,115.0,68.0,0.354
4070,문수호,2011,삼성,3.0,1.0,0.467
4071,임현준,2011,삼성,17.1,9.0,0.41
4072,차우찬,2011,삼성,148.2,114.0,0.34600000000000003
4073,박민규,2011,삼성,6.2,3.0,0.429
4074,명재철,2011,삼성,1.2,0.0,0.444
4075,곽동훈,2011,삼성,1.1,0.0,2.25
4076,김경태,2011,한화,1.0,3.0,1.0
4077,바티스타,2011,한화,35.2,61.0,0.28600000000000003
4078,박정진,2011,한화,86.0,93.0,0.285
4079,윤기호,2011,한화,2.0,0.0,1.5
4080,류현진,2011,한화,126.0,128.0,0.276
4081,신주영,2011,한화,35.0,23.0,0.387
4082,윤근영,2011,한화,25.2,25.0,0.361
4083,유창식,2011,한화,39.0,27.0,0.385
4084,양훈,2011,한화,143.0,110.0,0.338
4085,오넬리,2011,한화,29.1,24.0,0.341
4086,데폴라,2011,한화,44.1,34.0,0.402
4087,김혁민,2011,한화,128.2,109.0,0.345
4088,안승민,2011,한화,139.0,91.0,0.353
4089,마일영,2011,한화,69.2,32.0,0.402
4090,송창식,2011,한화,61.0,52.0,0.371
4091,최진호,2011,한화,2.2,3.0,0.5
4092,유원상,2011,한화,35.1,21.0,0.377
4093,정재원,2011,한화,27.0,15.0,0.4370000000000001
4094,장민재,2011,한화,87.2,52.0,0.402
4095,김광수,2011,한화,18.1,10.0,0.395
4096,윤규진,2011,한화,19.0,20.0,0.509
4097,안영진,2011,한화,5.2,1.0,0.348
4098,정민혁,2011,한화,9.2,3.0,0.44
4099,안영명,2011,한화,4.1,4.0,0.391
4100,손승락,2011,히어로즈,52.1,41.0,0.276
4101,장시환,2011,히어로즈,6.1,6.0,0.375
4102,송신영,2011,히어로즈,72.1,57.0,0.31
4103,배힘찬,2011,히어로즈,15.1,14.0,0.419
4104,송신영,2011,히어로즈,49.2,40.0,0.327
4105,이정훈,2011,히어로즈,52.1,31.0,0.333
4106,김대우,2011,히어로즈,27.0,28.0,0.386
4107,김상수,2011,히어로즈,59.2,74.0,0.399
4108,강윤구,2011,히어로즈,21.0,11.0,0.321
4109,마정길,2011,히어로즈,48.1,46.0,0.337
4110,이보근,2011,히어로즈,87.2,52.0,0.36
4111,박준수,2011,히어로즈,19.2,9.0,0.382
4112,김성태,2011,히어로즈,89.2,71.0,0.339
4113,김수경,2011,히어로즈,69.0,38.0,0.31
4114,오주원,2011,히어로즈,43.1,29.0,0.33
4115,나이트,2011,히어로즈,172.1,115.0,0.376
4116,문성현,2011,히어로즈,130.2,108.0,0.37
4117,이태양,2011,히어로즈,5.2,3.0,0.385
4118,김성현,2011,히어로즈,117.2,68.0,0.38
4119,심수창,2011,히어로즈,109.2,52.0,0.383
4120,심수창,2011,히어로즈,56.0,28.0,0.379
4121,윤지웅,2011,히어로즈,28.2,19.0,0.39
4122,김성현,2011,히어로즈,72.0,44.0,0.389
4123,김세현,2011,히어로즈,22.2,10.0,0.439
